Fare,Age,Pclass,SibSp,Parch,Sex_male,Embarked_Q,Embarked_S,Survived
-0.2840412999792114,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
0.5745703693437738,0.8175607187083667,0.0,0.0,0.0,1.0,0.0,0.0,0
5.719743953987942,-0.10463740114712752,0.0,0.125,0.0,0.0,0.0,0.0,1
-0.29035583119672925,-0.10463740114712752,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.1712545908114476,2.8156566450619374,0.5,0.0,0.0,1.0,0.0,1.0,0
2.9327749289723513,-0.10463740114712752,0.0,0.125,0.0,1.0,0.0,0.0,0
1.6260914004573488,0.9712604053509489,0.0,0.125,0.0,1.0,0.0,1.0,0
-0.3129114406486037,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.277362968609244,-0.6425863043961658,1.0,0.0,0.0,1.0,0.0,1.0,0
0.15356697387568427,-0.8731358343600393,1.0,0.25,0.0,0.0,0.0,1.0,0
-0.13913190354098817,-1.180535207645204,1.0,0.125,0.0,0.0,0.0,0.0,1
-0.21564687131868895,0.8175607187083667,1.0,0.125,0.0,0.0,0.0,1.0,0
0.283495599750537,-0.1814872444684187,0.5,0.125,0.0,0.0,0.0,1.0,0
-0.2840412999792114,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,0.0,0
1.1747713256184602,-2.025883484179407,0.5,0.125,0.3333333333333333,0.0,0.0,0.0,1
-0.28476023837571895,-0.7962859910387481,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.277362968609244,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
0.04529311897997366,-0.10463740114712752,1.0,0.125,0.0,1.0,1.0,0.0,0
-0.29035583119672925,-0.10463740114712752,1.0,0.0,0.0,0.0,1.0,0.0,1
0.31291144064860377,-0.10463740114712752,1.0,0.25,0.0,1.0,0.0,0.0,0
0.14490506548402746,-0.8731358343600393,1.0,0.125,0.0,0.0,0.0,1.0,0
1.092842665095974,-1.7184841108942424,1.0,0.5,0.16666666666666666,1.0,0.0,1.0,0
-0.28819035409881505,-0.6425863043961658,1.0,0.0,0.0,1.0,0.0,1.0,0
2.6971017254521517,1.5092093085999871,0.0,0.125,0.0,0.0,0.0,0.0,1
0.5000433095419583,-0.027787557825836348,0.5,0.125,0.0,0.0,0.0,1.0,1
2.058285981567459,2.738806801740646,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0
0.9114839581456586,-0.10463740114712752,0.0,0.0,0.0,1.0,0.0,1.0,1
-0.1712545908114476,-0.6425863043961658,0.5,0.0,0.0,0.0,0.0,1.0,1
-0.3129114406486037,-0.06621247948648194,1.0,0.0,0.0,1.0,0.0,0.0,0
0.5758350079689557,-1.8721837975368247,0.5,0.125,0.3333333333333333,0.0,0.0,1.0,1
1.405212736470099,-1.4110847376090776,1.0,0.625,0.3333333333333333,1.0,0.0,1.0,0
-0.3129114406486037,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,0.0,0
2.8387585752893076,0.6638610320657843,0.0,0.0,0.0,0.0,0.0,1.0,1
2.9892592335943453,1.2018099353148226,0.0,0.125,0.0,1.0,0.0,1.0,0
0.5823314392626983,-1.949033640858116,1.0,0.375,0.3333333333333333,1.0,0.0,1.0,0
0.5745703693437738,-0.10463740114712752,0.0,0.0,0.0,1.0,0.0,0.0,0
0.03428383341417777,-0.10463740114712752,1.0,0.125,0.16666666666666666,1.0,0.0,0.0,1
-0.1712545908114476,-0.027787557825836348,0.5,0.0,0.0,0.0,0.0,1.0,1
-0.27267254521516177,-0.7962859910387481,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.2827766613540295,-0.9499856776813305,1.0,0.5,0.3333333333333333,0.0,0.0,1.0,1
-0.2508358741597949,-0.2583370877897099,1.0,0.25,0.0,1.0,0.0,1.0,0
-0.1712545908114476,0.20276197213803718,0.5,0.0,0.0,1.0,0.0,1.0,0
1.405212736470099,-1.0268355210026217,1.0,0.625,0.3333333333333333,0.0,0.0,1.0,0
2.55724655256046,-0.6425863043961658,0.5,0.0,0.0,1.0,0.0,1.0,0
0.0,-0.2583370877897099,1.0,0.125,0.0,1.0,0.0,0.0,0
1.8208024391934032,0.20276197213803718,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.29468678539255766,-0.33518693111100106,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.2840412999792114,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.277362968609244,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
0.629971935416811,-2.192647644186609,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,1
-0.0857182454438362,0.04906228549545483,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.23621890374887394,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.21456413276973182,-0.027787557825836348,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.2887317233732936,-0.10463740114712752,1.0,0.0,0.0,0.0,1.0,0.0,1
1.4138746448617558,-0.10463740114712752,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.1712545908114476,-0.9499856776813305,0.5,0.0,0.0,0.0,0.0,1.0,1
0.06045145866537313,0.27961181545932834,1.0,0.375,0.0,0.0,0.0,1.0,1
0.8627607234425888,-1.0268355210026217,1.0,0.125,0.5,1.0,0.0,1.0,0
-0.277362968609244,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
10.764404753655324,-0.48888661775358344,0.0,0.375,0.3333333333333333,0.0,0.0,1.0,1
-0.277362968609244,-0.41203677443229225,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.277362968609244,-0.027787557825836348,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.2858429769246761,-0.719436147717457,1.0,0.0,0.0,1.0,0.0,1.0,0
2.0234564479246067,1.2786597786361138,0.0,0.125,0.0,1.0,0.0,1.0,0
0.2650890444182662,-0.2583370877897099,1.0,0.125,0.3333333333333333,1.0,0.0,1.0,0
-0.3120106021758714,2.277707741812899,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.277362968609244,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
0.8748527475573419,3.1999058616683933,0.0,0.0,0.0,1.0,0.0,0.0,0
2.1180141708821285,-0.48888661775358344,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,1
0.37011468366710554,0.35646165878061953,0.5,0.0,0.16666666666666666,0.0,0.0,1.0,1
0.5000433095419583,0.35646165878061953,0.5,0.125,0.0,1.0,0.0,1.0,0
-0.2840412999792114,-0.10463740114712752,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.2840412999792114,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
2.721281442727461,-0.6425863043961658,0.0,0.0,0.16666666666666666,1.0,0.0,1.0,0
-0.25119534335804866,0.27961181545932834,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.2827766613540295,0.5870111887444931,1.0,0.25,0.0,1.0,0.0,1.0,0
-0.2840412999792114,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.29468678539255766,-0.6425863043961658,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.2892730926477721,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.2840412999792114,0.6638610320657843,1.0,0.0,0.0,1.0,0.0,1.0,0
0.41992065691913233,-0.10463740114712752,1.0,0.125,0.0,0.0,1.0,0.0,1
1.6260914004573488,1.3555096219574048,0.0,0.0,0.0,1.0,0.0,1.0,0
0.0,-1.1421102859845584,1.0,0.125,0.0,0.0,0.0,0.0,0
-0.277362968609244,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.20048853163328947,-0.719436147717457,1.0,0.125,0.0,0.0,0.0,1.0,0
0.00017756912202893625,-0.9499856776813305,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.2827766613540295,-0.6425863043961658,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.29035583119672925,3.1614809400077477,1.0,0.0,0.0,1.0,1.0,0.0,0
0.283495599750537,-0.027787557825836348,0.5,0.125,0.0,1.0,0.0,1.0,0
10.094007691774651,-0.41203677443229225,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0
0.7285011433719076,-2.1027333275006983,1.0,0.5,0.3333333333333333,0.0,0.0,1.0,0
2.55724655256046,-0.6425863043961658,0.5,0.25,0.0,1.0,0.0,1.0,0
-0.277362968609244,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
0.6763477929457417,0.24118689379868277,0.5,0.125,0.0,1.0,0.0,0.0,0
-0.06298073591573695,0.24118689379868277,0.5,0.0,0.0,0.0,0.0,1.0,1
2.721281442727461,1.893458525206443,0.0,0.0,0.16666666666666666,1.0,0.0,1.0,0
-0.13913190354098817,-1.3342348942877864,1.0,0.125,0.0,1.0,0.0,0.0,1
-0.29035583119672925,-0.10463740114712752,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.31670102556995355,-0.41203677443229225,1.0,0.0,0.0,1.0,0.0,1.0,1
0.34232295059247453,-0.10463740114712752,1.0,0.125,0.16666666666666666,0.0,0.0,0.0,1
-0.32392072621439955,1.2018099353148226,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.2840412999792114,0.27961181545932834,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.32067251056752827,-0.719436147717457,1.0,0.0,0.0,1.0,0.0,1.0,0
0.001983577021689412,1.3555096219574048,1.0,0.125,0.0,0.0,0.0,1.0,0
0.5000433095419583,-0.027787557825836348,0.5,0.125,0.0,0.0,0.0,1.0,1
-0.06298073591573695,-0.33518693111100106,0.5,0.0,0.0,1.0,0.0,1.0,0
0.025621925022520947,-0.48888661775358344,0.5,0.0,0.0,1.0,0.0,0.0,0
0.5123129027787402,-0.7962859910387481,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1
1.6737318966114614,0.5870111887444931,0.0,0.125,0.0,1.0,0.0,1.0,0
-0.22683372600651378,-1.0268355210026217,1.0,0.0,0.0,1.0,0.0,1.0,0
2.8041109417226804,-0.41203677443229225,0.0,0.0,0.0,1.0,0.0,0.0,0
0.03428383341417777,-0.10463740114712752,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0
-0.29035583119672925,-0.5657364610748746,1.0,0.0,0.0,0.0,0.0,1.0,1
0.06045145866537313,-0.41203677443229225,1.0,0.125,0.0,0.0,0.0,1.0,1
-0.3336653731550135,-0.7962859910387481,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.12794504885316332,-0.8731358343600393,0.5,0.0,0.0,1.0,0.0,1.0,0
0.9656208855935139,-0.7962859910387481,0.5,0.125,0.16666666666666666,1.0,0.0,1.0,0
-0.28837225417503987,-0.1814872444684187,1.0,0.0,0.0,1.0,0.0,1.0,1
0.8627607234425888,-1.56478442425166,1.0,0.25,0.3333333333333333,0.0,0.0,1.0,0
0.5000433095419583,0.5485862670838475,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,0
-0.06298073591573695,0.9712604053509489,0.5,0.0,0.0,1.0,0.0,1.0,0
-0.08355276834592196,1.6629089952425695,0.5,0.0,0.0,1.0,0.0,1.0,0
2.2584107130482987,-0.5657364610748746,0.0,0.125,0.0,0.0,0.0,1.0,1
-0.277362968609244,2.00873329018838,1.0,0.0,0.0,1.0,0.0,1.0,0
0.001983577021689412,0.8559856403690123,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,0
-0.30930375580347863,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
2.0323002563924883,1.6629089952425695,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0
-0.29107910054743263,-1.0268355210026217,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.277362968609244,0.04906228549545483,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.2508358741597949,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
2.3861738618252373,-0.10463740114712752,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0
0.07127884415494427,1.1249600919935314,1.0,0.0,0.16666666666666666,1.0,0.0,1.0,0
0.056120504469544724,0.8175607187083667,0.5,0.0,0.0,0.0,0.0,1.0,1
-0.2892730926477721,-0.2583370877897099,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.2508358741597949,-0.9499856776813305,1.0,0.0,0.0,1.0,0.0,1.0,0
1.092842665095974,-2.1795831708219895,1.0,0.5,0.16666666666666666,1.0,0.0,1.0,0
0.26292356732035194,-1.56478442425166,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,1
1.7560200263322014,-0.10463740114712752,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,1
0.5823314392626983,1.2018099353148226,1.0,0.125,0.6666666666666666,0.0,0.0,1.0,0
0.49679509389508697,-0.10463740114712752,0.0,0.0,0.0,1.0,0.0,1.0,0
1.8208024391934032,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
0.8248648742290902,2.4314074284554814,0.0,0.0,0.0,1.0,0.0,1.0,0
0.6353856281615965,-1.949033640858116,1.0,0.5,0.16666666666666666,1.0,1.0,0.0,0
-0.14382665788926616,-2.1795831708219895,1.0,0.125,0.16666666666666666,0.0,0.0,1.0,1
-0.2827766613540295,-0.6425863043961658,1.0,0.0,0.0,1.0,0.0,1.0,0
0.7034162566696693,2.0471582118490255,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.2858429769246761,-0.8731358343600393,1.0,0.125,0.16666666666666666,1.0,0.0,1.0,0
0.4769463308156052,-0.10463740114712752,1.0,0.375,0.16666666666666666,1.0,0.0,1.0,0
0.6175204421038042,1.5860591519212783,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.06298073591573695,0.04906228549545483,0.5,0.0,0.0,1.0,0.0,1.0,0
-0.6260047813734322,0.5101613454232019,1.0,0.0,0.0,1.0,0.0,1.0,0
2.3861738618252373,-0.10463740114712752,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0
0.025803825098745778,-0.10463740114712752,0.5,0.0,0.0,1.0,0.0,0.0,0
0.7333734668422146,-1.56478442425166,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0
1.0630673549996534,-2.1795831708219895,0.5,0.25,0.16666666666666666,1.0,0.0,1.0,1
0.3278878802577783,-1.949033640858116,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,1
1.5394723165407802,-0.10463740114712752,0.0,0.0,0.0,1.0,0.0,1.0,0
0.04529311897997366,-0.10463740114712752,1.0,0.125,0.0,0.0,1.0,0.0,1
0.5238635576190146,1.2018099353148226,0.0,0.0,0.0,1.0,0.0,1.0,1
0.04529311897997366,0.8175607187083667,1.0,0.125,0.16666666666666666,1.0,1.0,0.0,0
-0.2840412999792114,0.5101613454232019,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.06298073591573695,0.20276197213803718,0.5,0.0,0.0,0.0,0.0,1.0,1
-0.06298073591573695,-0.7962859910387481,0.5,0.0,0.0,1.0,0.0,1.0,0
-0.2858429769246761,-0.7962859910387481,1.0,0.125,0.0,0.0,0.0,1.0,1
0.5000433095419583,-2.025883484179407,0.5,0.125,0.16666666666666666,1.0,0.0,1.0,1
0.5745703693437738,1.1249600919935314,0.0,0.0,0.0,0.0,0.0,0.0,1
5.719743953987942,2.200857898491608,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.29035583119672925,-0.10463740114712752,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.26202272884761973,0.9712604053509489,1.0,0.0,0.16666666666666666,1.0,0.0,1.0,0
-0.29035583119672925,-0.10463740114712752,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.06298073591573695,-0.41203677443229225,0.5,0.0,0.0,0.0,0.0,1.0,0
-0.21456413276973182,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
2.3861738618252373,-0.10463740114712752,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0
-0.3446746587208094,0.35646165878061953,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.31309334072482853,1.2402348569754682,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.277362968609244,-0.8731358343600393,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.17287869863488323,-2.1027333275006983,1.0,0.0,0.16666666666666666,0.0,0.0,1.0,0
0.06045145866537313,0.20276197213803718,1.0,0.125,0.0,1.0,0.0,1.0,0
0.18767323816783318,-0.2583370877897099,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.29035583119672925,-1.0268355210026217,1.0,0.0,0.0,0.0,1.0,0.0,1
0.7165910193333795,0.8175607187083667,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.32067251056752827,-0.41203677443229225,1.0,0.0,0.0,1.0,0.0,1.0,0
0.283495599750537,0.4333115021019107,0.5,0.0,0.0,0.0,0.0,1.0,1
-0.3120106021758714,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.06298073591573695,0.04906228549545483,0.5,0.0,0.0,1.0,0.0,1.0,0
-0.29035583119672925,-0.10463740114712752,1.0,0.125,0.0,1.0,1.0,0.0,0
4.279883583951216,0.12591212881674602,0.0,0.125,0.0,0.0,0.0,0.0,1
-0.2827766613540295,-0.1814872444684187,1.0,0.0,0.0,0.0,0.0,1.0,1
0.5433528515002425,0.9712604053509489,0.5,0.125,0.0,1.0,0.0,1.0,0
2.6781538008454024,0.20276197213803718,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.1712545908114476,0.04906228549545483,0.5,0.0,0.0,1.0,0.0,1.0,0
-0.277362968609244,-1.0268355210026217,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.06298073591573695,-0.1814872444684187,0.5,0.0,0.0,1.0,0.0,1.0,0
-0.277362968609244,1.6629089952425695,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.2840412999792114,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
3.27185399487215,0.6638610320657843,0.0,0.125,0.0,1.0,0.0,1.0,1
-0.2210605640634745,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.1712545908114476,-0.7962859910387481,0.5,0.0,0.0,1.0,0.0,1.0,1
-0.3120106021758714,-0.6810112260568114,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.06298073591573695,-0.8731358343600393,0.5,0.0,0.0,1.0,0.0,1.0,0
0.4769463308156052,-0.10463740114712752,1.0,0.375,0.16666666666666666,0.0,0.0,1.0,0
2.9892592335943453,0.4333115021019107,0.0,0.125,0.0,0.0,0.0,1.0,1
-0.2892730926477721,-0.027787557825836348,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.041325964936594836,2.277707741812899,0.5,0.0,0.0,1.0,0.0,1.0,0
0.7333734668422146,-1.8721837975368247,1.0,0.5,0.3333333333333333,0.0,0.0,1.0,1
-0.1712545908114476,-0.41203677443229225,0.5,0.0,0.0,1.0,0.0,1.0,0
-0.2990177395883861,-0.10463740114712752,1.0,0.0,0.0,0.0,0.0,1.0,0
0.5000433095419583,1.1249600919935314,0.5,0.125,0.0,1.0,0.0,1.0,0
0.5108706950315294,-1.6416342675729512,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1
-0.1712545908114476,-0.7962859910387481,0.5,0.0,0.0,1.0,0.0,1.0,0
-0.09438015383549303,0.27961181545932834,0.5,0.0,0.0,1.0,0.0,1.0,0
0.0,-0.10463740114712752,1.0,0.125,0.0,0.0,0.0,0.0,0
0.04529311897997366,-0.10463740114712752,1.0,0.125,0.0,0.0,1.0,0.0,1
-0.1712545908114476,-0.027787557825836348,0.5,0.0,0.0,1.0,0.0,1.0,0
-0.31742429492065694,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.31309334072482853,0.04906228549545483,1.0,0.0,0.0,1.0,0.0,0.0,0
3.27185399487215,1.1249600919935314,0.0,0.25,0.0,1.0,1.0,0.0,0
-0.2892730926477721,-0.33518693111100106,1.0,0.0,0.0,0.0,0.0,1.0,0
0.001983577021689412,-0.41203677443229225,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1
1.6500935486106298,0.5870111887444931,0.0,0.125,0.16666666666666666,1.0,0.0,1.0,1
0.5000433095419583,1.893458525206443,0.5,0.125,0.0,1.0,0.0,1.0,0
-0.3120106021758714,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.17287869863488323,-0.027787557825836348,1.0,0.125,0.16666666666666666,0.0,0.0,1.0,0
0.5238635576190146,2.5082572717767726,0.0,0.0,0.0,1.0,0.0,1.0,0
0.07127884415494427,0.04906228549545483,1.0,0.125,0.0,1.0,0.0,1.0,0
0.24938933545838812,0.8944105620296577,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0
0.03428383341417777,-0.027787557825836348,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1
2.8041109417226804,-0.10463740114712752,0.0,0.0,0.0,0.0,0.0,0.0,1
3.120270598018155,0.04906228549545483,0.0,0.0,0.0,0.0,0.0,1.0,1
21.56273820248077,0.4333115021019107,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5000433095419583,1.5860591519212783,0.5,0.0,0.16666666666666666,0.0,0.0,1.0,1
-0.29035583119672925,-0.10463740114712752,1.0,0.0,0.0,1.0,1.0,0.0,0
0.7333734668422146,-2.025883484179407,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,1
2.8236002356039083,1.7397588385638607,0.0,0.125,0.16666666666666666,1.0,0.0,1.0,0
-0.6260047813734322,0.8175607187083667,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.29035583119672925,-0.10463740114712752,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.1712545908114476,0.5101613454232019,0.5,0.0,0.0,1.0,0.0,1.0,0
1.092842665095974,-1.0268355210026217,1.0,0.5,0.16666666666666666,1.0,0.0,1.0,0
-0.2892730926477721,-0.33518693111100106,1.0,0.125,0.0,1.0,0.0,1.0,1
6.020385801399765,2.200857898491608,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,1
5.248211315917122,0.4333115021019107,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7165910193333795,-0.10463740114712752,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.6260047813734322,-0.33518693111100106,1.0,0.0,0.0,1.0,0.0,1.0,1
0.21853128681311065,0.8944105620296577,0.5,0.0,0.16666666666666666,0.0,0.0,1.0,1
0.6602886147876099,0.5870111887444931,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0
-0.29035583119672925,-0.10463740114712752,1.0,0.0,0.0,0.0,1.0,0.0,1
2.7503334834730784,2.585107115098064,0.0,0.125,0.0,0.0,0.0,1.0,1
-0.29035583119672925,1.2018099353148226,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.6260047813734322,-0.10463740114712752,0.5,0.0,0.0,1.0,0.0,1.0,0
0.6353856281615965,-1.7184841108942424,1.0,0.5,0.16666666666666666,1.0,1.0,0.0,0
0.25101344328182384,0.4333115021019107,1.0,0.125,0.16666666666666666,0.0,0.0,1.0,1
-0.29035583119672925,2.738806801740646,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.2858429769246761,-0.10463740114712752,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.21456413276973182,-1.0268355210026217,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.277362968609244,-0.7962859910387481,1.0,0.0,0.0,1.0,0.0,1.0,1
0.5000433095419583,-0.10463740114712752,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.2508358741597949,0.27961181545932834,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.21456413276973182,0.04906228549545483,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.2840412999792114,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.06298073591573695,0.9712604053509489,0.5,0.0,0.0,1.0,0.0,1.0,1
-0.29035583119672925,-0.5657364610748746,1.0,0.0,0.0,0.0,1.0,0.0,1
2.7889526020372806,-0.2583370877897099,0.0,0.0,0.0,0.0,0.0,1.0,1
3.3185936525535307,-0.7962859910387481,0.0,0.125,0.0,0.0,0.0,0.0,1
-0.06839442866052249,0.5101613454232019,0.5,0.0,0.0,1.0,0.0,0.0,0
-0.2427153350426166,-0.41203677443229225,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.2840412999792114,-0.41203677443229225,1.0,0.0,0.0,1.0,0.0,1.0,0
0.5745703693437738,-0.10463740114712752,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3129114406486037,-0.45046169609293785,1.0,0.0,0.0,1.0,0.0,0.0,0
5.937556302404546,-2.1027333275006983,0.0,0.125,0.3333333333333333,0.0,0.0,1.0,0
0.6949362483542374,-0.10463740114712752,0.0,0.0,0.0,1.0,0.0,1.0,1
10.094007691774651,1.5860591519212783,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1
-0.29035583119672925,-0.10463740114712752,1.0,0.0,0.0,0.0,1.0,0.0,1
0.38094206915667655,-0.10463740114712752,1.0,0.25,0.0,1.0,1.0,0.0,1
