Fare,Age,Pclass,SibSp,Parch,Sex_male,Embarked_Q,Embarked_S,Survived,FamilySize,IsAlone,Title,TicketGroupSize
0.2867438153974083,-1.6416342675729512,1.0,0.375,0.1666666666666666,0.0,0.0,1.0,0,1.5416666666666665,0,Miss,4
0.7333734668422146,0.6638610320657843,1.0,0.125,0.8333333333333333,0.0,0.0,1.0,1,1.9583333333333333,0,Mrs,4
-0.3130933407248285,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,1
10.764404753655324,-0.7962859910387481,0.0,0.375,0.3333333333333333,1.0,0.0,1.0,0,1.7083333333333333,0,Mr,4
-0.2847602383757189,-0.1046374011471275,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,Miss,1
-0.2840412999792114,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.5745703693437738,0.8175607187083667,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Don,1
5.719743953987942,-0.1046374011471275,0.0,0.125,0.0,0.0,0.0,0.0,1,1.125,0,Mrs,2
-0.2903558311967292,-0.1046374011471275,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,Miss,1
-0.1712545908114476,2.8156566450619374,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
2.9327749289723517,-0.1046374011471275,0.0,0.125,0.0,1.0,0.0,0.0,0,1.125,0,Mr,2
1.6260914004573488,0.9712604053509488,0.0,0.125,0.0,1.0,0.0,1.0,0,1.125,0,Mr,2
-0.3129114406486037,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,Mr,1
-0.277362968609244,-0.6425863043961658,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.1535669738756842,-0.8731358343600393,1.0,0.25,0.0,0.0,0.0,1.0,0,1.25,0,Miss,2
-0.1391319035409881,-1.180535207645204,1.0,0.125,0.0,0.0,0.0,0.0,1,1.125,0,Miss,2
-0.2156468713186889,0.8175607187083667,1.0,0.125,0.0,0.0,0.0,1.0,0,1.125,0,Mrs,1
0.283495599750537,-0.1814872444684187,0.5,0.125,0.0,0.0,0.0,1.0,0,1.125,0,Mrs,2
-0.2840412999792114,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,1
1.1747713256184602,-2.025883484179407,0.5,0.125,0.3333333333333333,0.0,0.0,0.0,1,1.4583333333333333,0,Miss,3
-0.2847602383757189,-0.7962859910387481,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,Miss,1
-0.277362968609244,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.0452931189799736,-0.1046374011471275,1.0,0.125,0.0,1.0,1.0,0.0,0,1.125,0,Mr,1
-0.2903558311967292,-0.1046374011471275,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,Miss,1
0.3129114406486037,-0.1046374011471275,1.0,0.25,0.0,1.0,0.0,0.0,0,1.25,0,Mr,1
0.1449050654840274,-0.8731358343600393,1.0,0.125,0.0,0.0,0.0,1.0,0,1.125,0,Mrs,2
1.092842665095974,-1.7184841108942424,1.0,0.5,0.1666666666666666,1.0,0.0,1.0,0,1.6666666666666665,0,Master,6
-0.288190354098815,-0.6425863043961658,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
2.697101725452152,1.5092093085999871,0.0,0.125,0.0,0.0,0.0,0.0,1,1.125,0,Mrs,3
0.5000433095419583,-0.0277875578258363,0.5,0.125,0.0,0.0,0.0,1.0,1,1.125,0,Mrs,1
2.058285981567459,2.738806801740646,0.0,0.0,0.1666666666666666,1.0,0.0,0.0,0,1.1666666666666665,0,Mr,1
0.9114839581456586,-0.1046374011471275,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,Mr,1
-0.1712545908114476,-0.6425863043961658,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Miss,1
-0.3129114406486037,-0.0662124794864819,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,1
0.5758350079689557,-1.8721837975368247,0.5,0.125,0.3333333333333333,0.0,0.0,1.0,1,1.4583333333333333,0,Miss,3
1.405212736470099,-1.4110847376090776,1.0,0.625,0.3333333333333333,1.0,0.0,1.0,0,1.9583333333333333,0,Master,6
-0.3129114406486037,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,1
2.838758575289308,0.6638610320657843,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Miss,2
2.9892592335943453,1.2018099353148226,0.0,0.125,0.0,1.0,0.0,1.0,0,1.125,0,Mr,2
0.5823314392626983,-1.949033640858116,1.0,0.375,0.3333333333333333,1.0,0.0,1.0,0,1.7083333333333333,0,Master,6
0.5745703693437738,-0.1046374011471275,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,1
0.0342838334141777,-0.1046374011471275,1.0,0.125,0.1666666666666666,1.0,0.0,0.0,1,1.2916666666666665,0,Master,2
-0.1712545908114476,-0.0277875578258363,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Mrs,1
-0.2726725452151617,-0.7962859910387481,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2827766613540295,-0.9499856776813304,1.0,0.5,0.3333333333333333,0.0,0.0,1.0,1,1.8333333333333333,0,Miss,1
-0.2508358741597949,-0.2583370877897099,1.0,0.25,0.0,1.0,0.0,1.0,0,1.25,0,Mr,1
-0.1712545908114476,0.2027619721380371,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
1.405212736470099,-1.0268355210026217,1.0,0.625,0.3333333333333333,0.0,0.0,1.0,0,1.9583333333333333,0,Miss,6
2.55724655256046,-0.6425863043961658,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,5
0.0,-0.2583370877897099,1.0,0.125,0.0,1.0,0.0,0.0,0,1.125,0,Mr,1
1.8208024391934032,0.2027619721380371,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,Mr,7
-0.2946867853925576,-0.335186931111001,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2840412999792114,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.277362968609244,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.629971935416811,-2.192647644186609,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,1,1.3333333333333333,0,Master,2
-0.0857182454438362,0.0490622854954548,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Miss,2
-0.2362189037488739,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2145641327697318,-0.0277875578258363,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,Mr,1
-0.2887317233732936,-0.1046374011471275,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,Miss,1
1.4138746448617558,-0.1046374011471275,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.1712545908114476,-0.9499856776813304,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Miss,1
0.0604514586653731,0.2796118154593283,1.0,0.375,0.0,0.0,0.0,1.0,1,1.375,0,Mrs,2
0.8627607234425888,-1.0268355210026217,1.0,0.125,0.5,1.0,0.0,1.0,0,1.625,0,Mr,4
-0.277362968609244,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
10.764404753655324,-0.4888866177535834,0.0,0.375,0.3333333333333333,0.0,0.0,1.0,1,1.7083333333333333,0,Miss,4
-0.277362968609244,-0.4120367744322922,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.277362968609244,-0.0277875578258363,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2858429769246761,-0.719436147717457,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
2.0234564479246067,1.2786597786361138,0.0,0.125,0.0,1.0,0.0,1.0,0,1.125,0,Mr,1
0.2650890444182662,-0.2583370877897099,1.0,0.125,0.3333333333333333,1.0,0.0,1.0,0,1.4583333333333333,0,Mr,2
-0.3120106021758714,2.277707741812899,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.277362968609244,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.8748527475573419,3.1999058616683933,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,1
2.1180141708821285,-0.4888866177535834,0.0,0.0,0.1666666666666666,1.0,0.0,0.0,1,1.1666666666666665,0,Mr,1
0.3701146836671055,0.3564616587806195,0.5,0.0,0.1666666666666666,0.0,0.0,1.0,1,1.1666666666666665,0,Mrs,2
0.5000433095419583,0.3564616587806195,0.5,0.125,0.0,1.0,0.0,1.0,0,1.125,0,Mr,2
-0.2840412999792114,-0.1046374011471275,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1,Miss,1
-0.2840412999792114,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
2.721281442727461,-0.6425863043961658,0.0,0.0,0.1666666666666666,1.0,0.0,1.0,0,1.1666666666666665,0,Mr,2
-0.2511953433580486,0.2796118154593283,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2827766613540295,0.5870111887444931,1.0,0.25,0.0,1.0,0.0,1.0,0,1.25,0,Mr,1
-0.2840412999792114,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2946867853925576,-0.6425863043961658,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Miss,1
-0.2892730926477721,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,Mr,1
-0.2840412999792114,0.6638610320657843,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.4199206569191323,-0.1046374011471275,1.0,0.125,0.0,0.0,1.0,0.0,1,1.125,0,Miss,3
1.6260914004573488,1.3555096219574048,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,2
0.0,-1.1421102859845584,1.0,0.125,0.0,0.0,0.0,0.0,0,1.125,0,Miss,2
-0.277362968609244,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2004885316332894,-0.719436147717457,1.0,0.125,0.0,0.0,0.0,1.0,0,1.125,0,Miss,1
0.0001775691220289,-0.9499856776813304,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,Miss,2
-0.2827766613540295,-0.6425863043961658,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2903558311967292,3.161480940007748,1.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1,Mr,1
0.283495599750537,-0.0277875578258363,0.5,0.125,0.0,1.0,0.0,1.0,0,1.125,0,Mr,2
10.094007691774651,-0.4120367744322922,0.0,0.0,0.1666666666666666,1.0,0.0,0.0,0,1.1666666666666665,0,Mr,2
0.7285011433719076,-2.1027333275006983,1.0,0.5,0.3333333333333333,0.0,0.0,1.0,0,1.8333333333333333,0,Miss,7
2.55724655256046,-0.6425863043961658,0.5,0.25,0.0,1.0,0.0,1.0,0,1.25,0,Mr,5
-0.277362968609244,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.6763477929457417,0.2411868937986827,0.5,0.125,0.0,1.0,0.0,0.0,0,1.125,0,Mr,2
-0.0629807359157369,0.2411868937986827,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Miss,1
2.721281442727461,1.893458525206443,0.0,0.0,0.1666666666666666,1.0,0.0,1.0,0,1.1666666666666665,0,Mr,2
-0.1391319035409881,-1.3342348942877864,1.0,0.125,0.0,1.0,0.0,0.0,1,1.125,0,Master,2
-0.2903558311967292,-0.1046374011471275,1.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1,Mr,1
-0.3167010255699535,-0.4120367744322922,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,Mr,1
0.3423229505924745,-0.1046374011471275,1.0,0.125,0.1666666666666666,0.0,0.0,0.0,1,1.2916666666666665,0,Miss,2
-0.3239207262143995,1.2018099353148226,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2840412999792114,0.2796118154593283,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,1
-0.3206725105675282,-0.719436147717457,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.0019835770216894,1.3555096219574048,1.0,0.125,0.0,0.0,0.0,1.0,0,1.125,0,Mrs,1
0.5000433095419583,-0.0277875578258363,0.5,0.125,0.0,0.0,0.0,1.0,1,1.125,0,Mrs,1
-0.0629807359157369,-0.335186931111001,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.0256219250225209,-0.4888866177535834,0.5,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,1
0.5123129027787402,-0.7962859910387481,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1,1.3333333333333333,0,Miss,1
1.6737318966114614,0.5870111887444931,0.0,0.125,0.0,1.0,0.0,1.0,0,1.125,0,Mr,2
-0.2268337260065137,-1.0268355210026217,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,2
2.8041109417226804,-0.4120367744322922,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,2
0.0342838334141777,-0.1046374011471275,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,1.3333333333333333,0,Mrs,2
-0.2903558311967292,-0.5657364610748746,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Miss,1
0.0604514586653731,-0.4120367744322922,1.0,0.125,0.0,0.0,0.0,1.0,1,1.125,0,Mrs,2
-0.3336653731550135,-0.7962859910387481,1.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1,Mr,1
-0.1279450488531633,-0.8731358343600393,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.965620885593514,-0.7962859910387481,0.5,0.125,0.1666666666666666,1.0,0.0,1.0,0,1.2916666666666665,0,Mr,2
-0.2883722541750398,-0.1814872444684187,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,Mr,1
0.8627607234425888,-1.56478442425166,1.0,0.25,0.3333333333333333,0.0,0.0,1.0,0,1.5833333333333333,0,Miss,4
0.5000433095419583,0.5485862670838475,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,0,1.3333333333333333,0,Mr,3
-0.0629807359157369,0.9712604053509488,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Rev,1
-0.0835527683459219,1.6629089952425695,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Rev,1
2.2584107130482987,-0.5657364610748746,0.0,0.125,0.0,0.0,0.0,1.0,1,1.125,0,Mrs,2
-0.277362968609244,2.00873329018838,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.0019835770216894,0.8559856403690123,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,0,1.3333333333333333,0,Mr,1
-0.3093037558034786,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
2.0323002563924883,1.6629089952425695,0.0,0.0,0.1666666666666666,1.0,0.0,0.0,0,1.1666666666666665,0,Mr,1
-0.2910791005474326,-1.0268355210026217,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,Miss,1
-0.277362968609244,0.0490622854954548,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2508358741597949,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
2.3861738618252373,-0.1046374011471275,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0,2.333333333333333,0,Master,7
0.0712788441549442,1.1249600919935314,1.0,0.0,0.1666666666666666,1.0,0.0,1.0,0,1.1666666666666665,0,Mr,1
0.0561205044695447,0.8175607187083667,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Mrs,1
-0.2892730926477721,-0.2583370877897099,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2508358741597949,-0.9499856776813304,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
1.092842665095974,-2.179583170821989,1.0,0.5,0.1666666666666666,1.0,0.0,1.0,0,1.6666666666666665,0,Master,6
0.2629235673203519,-1.56478442425166,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,1,1.3333333333333333,0,Master,3
1.7560200263322014,-0.1046374011471275,0.0,0.0,0.1666666666666666,0.0,0.0,1.0,1,1.1666666666666665,0,Mrs,2
0.5823314392626983,1.2018099353148226,1.0,0.125,0.6666666666666666,0.0,0.0,1.0,0,1.7916666666666665,0,Mrs,6
0.4967950938950869,-0.1046374011471275,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
1.8208024391934032,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,7
0.8248648742290902,2.4314074284554814,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.6353856281615965,-1.949033640858116,1.0,0.5,0.1666666666666666,1.0,1.0,0.0,0,1.6666666666666665,0,Master,5
-0.1438266578892661,-2.179583170821989,1.0,0.125,0.1666666666666666,0.0,0.0,1.0,1,1.2916666666666665,0,Miss,3
-0.2827766613540295,-0.6425863043961658,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.7034162566696693,2.047158211849025,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,1
-0.2858429769246761,-0.8731358343600393,1.0,0.125,0.1666666666666666,1.0,0.0,1.0,0,1.2916666666666665,0,Mr,1
0.4769463308156052,-0.1046374011471275,1.0,0.375,0.1666666666666666,1.0,0.0,1.0,0,1.5416666666666665,0,Master,4
0.6175204421038042,1.5860591519212783,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,Miss,1
-0.0629807359157369,0.0490622854954548,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.6260047813734322,0.5101613454232019,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,4
2.3861738618252373,-0.1046374011471275,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0,2.333333333333333,0,Miss,7
0.0258038250987457,-0.1046374011471275,0.5,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,1
0.7333734668422146,-1.56478442425166,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0,1.8333333333333333,0,Master,4
1.0630673549996534,-2.179583170821989,0.5,0.25,0.1666666666666666,1.0,0.0,1.0,1,1.4166666666666665,0,Master,2
0.3278878802577783,-1.949033640858116,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,1,1.3333333333333333,0,Miss,1
1.5394723165407802,-0.1046374011471275,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.0452931189799736,-0.1046374011471275,1.0,0.125,0.0,0.0,1.0,0.0,1,1.125,0,Mrs,2
0.5238635576190146,1.2018099353148226,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,Mr,1
0.0452931189799736,0.8175607187083667,1.0,0.125,0.1666666666666666,1.0,1.0,0.0,0,1.2916666666666665,0,Mr,2
-0.2840412999792114,0.5101613454232019,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.0629807359157369,0.2027619721380371,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Mrs,1
-0.0629807359157369,-0.7962859910387481,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2858429769246761,-0.7962859910387481,1.0,0.125,0.0,0.0,0.0,1.0,1,1.125,0,Miss,1
0.5000433095419583,-2.025883484179407,0.5,0.125,0.1666666666666666,1.0,0.0,1.0,1,1.2916666666666665,0,Master,3
0.5745703693437738,1.1249600919935314,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,Mrs,1
5.719743953987942,2.200857898491608,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,Miss,2
-0.2903558311967292,-0.1046374011471275,1.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1,Mr,1
-0.2620227288476197,0.9712604053509488,1.0,0.0,0.1666666666666666,1.0,0.0,1.0,0,1.1666666666666665,0,Mr,1
-0.2903558311967292,-0.1046374011471275,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,Miss,1
-0.0629807359157369,-0.4120367744322922,0.5,0.0,0.0,0.0,0.0,1.0,0,1.0,1,Miss,1
-0.2145641327697318,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
2.3861738618252373,-0.1046374011471275,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0,2.333333333333333,0,Mr,7
-0.3446746587208094,0.3564616587806195,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.3130933407248285,1.2402348569754682,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,Mr,1
-0.277362968609244,-0.8731358343600393,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,Mr,1
-0.1728786986348832,-2.1027333275006983,1.0,0.0,0.1666666666666666,0.0,0.0,1.0,0,1.1666666666666665,0,Miss,2
0.0604514586653731,0.2027619721380371,1.0,0.125,0.0,1.0,0.0,1.0,0,1.125,0,Mr,2
0.1876732381678331,-0.2583370877897099,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,Mr,2
-0.2903558311967292,-1.0268355210026217,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,Miss,1
0.7165910193333795,0.8175607187083667,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,Mr,1
-0.3206725105675282,-0.4120367744322922,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.283495599750537,0.4333115021019107,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Miss,1
-0.3120106021758714,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.0629807359157369,0.0490622854954548,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2903558311967292,-0.1046374011471275,1.0,0.125,0.0,1.0,1.0,0.0,0,1.125,0,Mr,1
4.279883583951216,0.125912128816746,0.0,0.125,0.0,0.0,0.0,0.0,1,1.125,0,Miss,3
-0.2827766613540295,-0.1814872444684187,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,Miss,1
0.5433528515002425,0.9712604053509488,0.5,0.125,0.0,1.0,0.0,1.0,0,1.125,0,Mr,2
2.6781538008454024,0.2027619721380371,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,Miss,1
-0.1712545908114476,0.0490622854954548,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.277362968609244,-1.0268355210026217,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,Mr,1
-0.0629807359157369,-0.1814872444684187,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.277362968609244,1.6629089952425695,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.2840412999792114,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
3.27185399487215,0.6638610320657843,0.0,0.125,0.0,1.0,0.0,1.0,1,1.125,0,Mr,2
-0.2210605640634745,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.1712545908114476,-0.7962859910387481,0.5,0.0,0.0,1.0,0.0,1.0,1,1.0,1,Mr,1
-0.3120106021758714,-0.6810112260568114,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.0629807359157369,-0.8731358343600393,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.4769463308156052,-0.1046374011471275,1.0,0.375,0.1666666666666666,0.0,0.0,1.0,0,1.5416666666666665,0,Miss,4
2.9892592335943453,0.4333115021019107,0.0,0.125,0.0,0.0,0.0,1.0,1,1.125,0,Mrs,2
-0.2892730926477721,-0.0277875578258363,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
-0.0413259649365948,2.277707741812899,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,Mr,1
0.7333734668422146,-1.8721837975368247,1.0,0.5,0.3333333333333333,0.0,0.0,1.0,1,1.8333333333333333,0,Miss,4
