Fare,Age,Pclass,SibSp,Parch,Sex_male,Embarked_Q,Embarked_S,Survived,FamilySize,IsAlone,TicketGroupSize,Log_Fare,Sqrt_Fare,Title_Capt,Title_Col,Title_Don,Title_Dr,Title_Jonkheer,Title_Lady,Title_Major,Title_Master,Title_Miss,Title_Mlle,Title_Mme,Title_Mr,Title_Mrs,Title_Ms,Title_Rev,Title_Sir,Title_the Countess,Age_Group_Child,Age_Group_nan
-0.2782638070819763,-1.1036853643239128,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,1,-0.3260955906282755,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9114839581456586,-0.1046374011471275,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,0.6478798818332969,0.9547166899901031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2867438153974083,-1.6416342675729512,1.0,0.375,0.1666666666666666,0.0,0.0,1.0,0,1.5416666666666663,0,4,0.2521148531645178,0.5354846546796727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7333734668422146,0.6638610320657843,1.0,0.125,0.8333333333333333,0.0,0.0,1.0,1,1.9583333333333333,0,4,0.5500694905986551,0.8563722711777949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3130933407248285,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,1,-0.37555686313005193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.764404753655324,-0.7962859910387481,0.0,0.375,0.3333333333333333,1.0,0.0,1.0,0,1.7083333333333333,0,4,2.4650784262249417,3.280915231098683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2847602383757189,-0.1046374011471275,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,1,-0.33513746155593377,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2840412999792114,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.33413279522034667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5745703693437738,0.8175607187083667,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,1,0.453982453696959,0.7580042014024552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.719743953987942,-0.1046374011471275,0.0,0.125,0.0,0.0,0.0,0.0,1,1.125,0,2,1.9050500517240276,2.391598618913287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2903558311967292,-0.1046374011471275,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,1,-0.3429916052744054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1712545908114476,2.8156566450619374,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.1878422769380683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.932774928972352,-0.1046374011471275,0.0,0.125,0.0,1.0,0.0,0.0,0,1.125,0,2,1.3693452655147922,1.7125346504442915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6260914004573488,0.9712604053509488,0.0,0.125,0.0,1.0,0.0,1.0,0,1.125,0,2,0.9654965812373238,1.2751828890231192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3129114406486037,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,-0.37529208771479355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.277362968609244,-0.6425863043961658,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.32484821415469367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1535669738756842,-0.8731358343600393,1.0,0.25,0.0,0.0,0.0,1.0,0,1.25,0,2,0.14285885839019707,0.3918762226464936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1391319035409881,-1.180535207645204,1.0,0.125,0.0,0.0,0.0,0.0,1,1.125,0,2,-0.14981398436358662,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2156468713186889,0.8175607187083667,1.0,0.125,0.0,0.0,0.0,1.0,0,1.125,0,1,-0.24289594080365756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.283495599750537,-0.1814872444684187,0.5,0.125,0.0,0.0,0.0,1.0,0,1.125,0,2,0.24958729300260246,0.5324430483634255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2840412999792114,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,1,-0.33413279522034667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1747713256184602,-2.025883484179407,0.5,0.125,0.3333333333333333,0.0,0.0,0.0,1,1.4583333333333333,0,3,0.7769235213666127,1.083868684674698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2847602383757189,-0.7962859910387481,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,1,-0.33513746155593377,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.277362968609244,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.32484821415469367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0452931189799736,-0.1046374011471275,1.0,0.125,0.0,1.0,1.0,0.0,0,1.125,0,1,0.044297342716502645,0.21282180099786208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2903558311967292,-0.1046374011471275,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,1,-0.3429916052744054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3129114406486037,-0.1046374011471275,1.0,0.25,0.0,1.0,0.0,0.0,0,1.25,0,1,0.27224714494890706,0.5593848770288697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1449050654840274,-0.8731358343600393,1.0,0.125,0.0,0.0,0.0,1.0,0,1.125,0,2,0.135321721327769,0.38066397975646105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.092842665095974,-1.7184841108942424,1.0,0.5,0.1666666666666666,1.0,0.0,1.0,0,1.6666666666666663,0,6,0.7385232686822532,1.0453911541121697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.288190354098815,-0.6425863043961658,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.3399447545772617,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.697101725452152,1.5092093085999871,0.0,0.125,0.0,0.0,0.0,0.0,1,1.125,0,3,1.3075491952513993,1.642285518858445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5000433095419583,-0.0277875578258363,0.5,0.125,0.0,0.0,0.0,1.0,1,1.125,0,1,0.40549398071931875,0.7071374049942192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2.058285981567459,2.738806801740646,0.0,0.0,0.1666666666666666,1.0,0.0,0.0,0,1.1666666666666663,0,1,1.1178546222864376,1.4346727785691966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9114839581456586,-0.1046374011471275,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,0.6478798818332969,0.9547166899901031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1712545908114476,-0.6425863043961658,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,1,1,-0.1878422769380683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3129114406486037,-0.0662124794864819,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,1,-0.37529208771479355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5758350079689557,-1.8721837975368247,0.5,0.125,0.3333333333333333,0.0,0.0,1.0,1,1.4583333333333333,0,3,0.4547852955802395,0.758837932610749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.405212736470099,-1.4110847376090776,1.0,0.625,0.3333333333333333,1.0,0.0,1.0,0,1.9583333333333333,0,6,0.877638355558454,1.1854166931801235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3129114406486037,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,1,-0.37529208771479355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.838758575289308,0.6638610320657843,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,2,1.3451490266458304,1.6848615893566177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.9892592335943453,1.2018099353148226,0.0,0.125,0.0,1.0,0.0,1.0,0,1.125,0,2,1.383605557924846,1.728947435173882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5823314392626983,-1.949033640858116,1.0,0.375,0.3333333333333333,1.0,0.0,1.0,0,1.7083333333333333,0,6,0.4588993538892099,0.763106440323169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5745703693437738,-0.1046374011471275,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,1,0.453982453696959,0.7580042014024552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0342838334141777,-0.1046374011471275,1.0,0.125,0.1666666666666666,1.0,0.0,0.0,1,1.2916666666666663,0,2,0.03370923881845429,0.18515894095122087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1712545908114476,-0.0277875578258363,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,1,1,-0.1878422769380683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2726725452151617,-0.7962859910387481,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.31837848362054594,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2827766613540295,-0.9499856776813304,1.0,0.5,0.3333333333333333,0.0,0.0,1.0,1,1.8333333333333333,0,1,-0.332367996444908,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2508358741597949,-0.2583370877897099,1.0,0.25,0.0,1.0,0.0,1.0,0,1.25,0,1,-0.28879719284721256,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1712545908114476,0.2027619721380371,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.1878422769380683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.405212736470099,-1.0268355210026217,1.0,0.625,0.3333333333333333,0.0,0.0,1.0,0,1.9583333333333333,0,6,0.877638355558454,1.1854166931801235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.55724655256046,-0.6425863043961658,0.5,0.0,0.0,1.0,0.0,1.0,0,1.0,1,5,1.2689868053126747,1.5991393161824456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.2583370877897099,1.0,0.125,0.0,1.0,0.0,0.0,0,1.125,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8208024391934032,0.2027619721380371,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,7,1.0370213973779847,1.3493711273009377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2946867853925576,-0.335186931111001,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.34911329879232156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2840412999792114,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.33413279522034667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.277362968609244,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.32484821415469367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.629971935416811,-2.192647644186609,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,1,1.3333333333333333,0,2,0.4885627971347487,0.7937077140968273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0857182454438362,0.0490622854954548,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,2,-0.08961648965326159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2362189037488739,-0.5657364610748746,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.26947405410275044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2145641327697318,-0.0277875578258363,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,-0.24151647041180774,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2887317233732936,-0.1046374011471275,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1,1,-0.3407055973842848,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4138746448617558,-0.1046374011471275,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,0.8812331929350323,1.189064609204124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1712545908114476,-0.9499856776813304,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,1,1,-0.1878422769380683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0604514586653731,0.2796118154593283,1.0,0.375,0.0,0.0,0.0,1.0,1,1.375,0,2,0.058694721853735664,0.24586878343005056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8627607234425888,-1.0268355210026217,1.0,0.125,0.5,1.0,0.0,1.0,0,1.625,0,4,0.6220596472154754,0.9288491392269193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.277362968609244,-0.1046374011471275,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.32484821415469367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.764404753655324,-0.4888866177535834,0.0,0.375,0.3333333333333333,0.0,0.0,1.0,1,1.7083333333333333,0,4,2.4650784262249417,3.280915231098683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.277362968609244,-0.4120367744322922,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.32484821415469367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.277362968609244,-0.0277875578258363,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.32484821415469367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2858429769246761,-0.719436147717457,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,-0.3366524205479082,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0234564479246067,1.2786597786361138,0.0,0.125,0.0,1.0,0.0,1.0,0,1.125,0,1,1.1064006961043504,1.4224824947691295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
